250Hz 1,250Hz 2,250Hz 3,250Hz 4,250Hz 5,500Hz 1,500Hz 2,500Hz 3,500Hz 4,500Hz 5,750Hz 1,750Hz 2,750Hz 3,750Hz 4,750Hz 5,1000Hz 1,1000Hz 2,1000Hz 3,1000Hz 4,1000Hz 5,2000Hz 1,2000Hz 2,2000Hz 3,2000Hz 4,2000Hz 5,3000Hz 1,3000Hz 2,3000Hz 3,3000Hz 4,3000Hz 5,4000Hz 1,4000Hz 2,4000Hz 3,4000Hz 4,4000Hz 5,5000Hz 1,5000Hz 2,5000Hz 3,5000Hz 4,5000Hz 5,6000Hz 1,6000Hz 2,6000Hz 3,6000Hz 4,6000Hz 5,7000Hz 1,7000Hz 2,7000Hz 3,7000Hz 4,7000Hz 5,8000Hz 1,8000Hz 2,8000Hz 3,8000Hz 4,8000Hz 5
173.0,173.0,173.0,173.0,173.0,347.0,347.0,346.0,347.0,347.0,520.0,521.0,521.0,521.0,521.0,695.0,694.0,694.0,690.0,694.0,1386.0,1389.0,1389.0,1389.0,1390.0,2082.0,2085.0,2078.0,2083.0,2080.0,2778.0,2781.0,2780.0,2796.0,2778.0,3472.0,3473.0,3476.0,3473.0,3473.0,4168.0,4168.0,4167.0,4165.0,4168.0,4868.0,4863.0,4863.0,4870.0,4841.0,5556.0,5557.0,5557.0,5557.0,5554.0
173.0,173.0,173.0,173.0,173.0,347.0,347.0,347.0,347.0,347.0,521.0,521.0,517.0,521.0,520.0,695.0,695.0,694.0,699.0,694.0,1390.0,1389.0,1389.0,1389.0,1389.0,2083.0,2083.0,2083.0,2085.0,2085.0,2767.0,2778.0,2778.0,2776.0,2778.0,3474.0,3485.0,3473.0,3473.0,3472.0,4169.0,4175.0,4168.0,4171.0,4168.0,4861.0,4854.0,4868.0,4868.0,4861.0,5557.0,5557.0,5557.0,5557.0,5561.0
174.0,173.0,174.0,173.0,173.0,347.0,349.0,347.0,347.0,347.0,520.0,521.0,521.0,521.0,520.0,694.0,694.0,694.0,692.0,694.0,1390.0,1388.0,1389.0,1390.0,1389.0,2091.0,2084.0,2090.0,2083.0,2084.0,2770.0,2779.0,2780.0,2778.0,2778.0,3473.0,3473.0,3473.0,3470.0,3473.0,4165.0,4171.0,4168.0,4168.0,4168.0,4864.0,4863.0,4866.0,4863.0,4861.0,5557.0,5557.0,5556.0,5554.0,5557.0
173.0,173.0,173.0,173.0,175.0,347.0,347.0,347.0,347.0,346.0,521.0,520.0,521.0,521.0,521.0,694.0,695.0,698.0,695.0,694.0,1390.0,1389.0,1392.0,1389.0,1389.0,2085.0,2085.0,2086.0,2084.0,2082.0,2774.0,2773.0,2776.0,2778.0,2776.0,3473.0,3473.0,3473.0,3471.0,3473.0,4167.0,4168.0,4168.0,4167.0,4168.0,4866.0,4859.0,4864.0,4866.0,4868.0,5559.0,5554.0,5557.0,5559.0,5561.0
173.0,173.0,173.0,173.0,173.0,350.0,347.0,346.0,347.0,347.0,520.0,520.0,522.0,521.0,521.0,694.0,694.0,694.0,700.0,695.0,1381.0,1389.0,1389.0,1389.0,1388.0,2071.0,2084.0,2082.0,2084.0,2084.0,2773.0,2778.0,2778.0,2780.0,2778.0,3473.0,3473.0,3473.0,3476.0,3473.0,4171.0,4168.0,4172.0,4167.0,4169.0,4863.0,4863.0,4861.0,4863.0,4873.0,5561.0,5552.0,5559.0,5563.0,5561.0
174.0,173.0,174.0,173.0,175.0,347.0,347.0,347.0,347.0,347.0,521.0,521.0,521.0,519.0,521.0,694.0,694.0,694.0,698.0,694.0,1383.0,1390.0,1389.0,1389.0,1390.0,2084.0,2082.0,2083.0,2084.0,2084.0,2771.0,2779.0,2778.0,2778.0,2778.0,3473.0,3471.0,3473.0,3478.0,3473.0,4168.0,4168.0,4168.0,4168.0,4172.0,4863.0,4866.0,4864.0,4863.0,4892.0,5557.0,5557.0,5557.0,5557.0,5557.0
172.0,173.0,174.0,173.0,173.0,347.0,347.0,347.0,347.0,347.0,521.0,521.0,521.0,521.0,521.0,694.0,694.0,694.0,694.0,695.0,1391.0,1390.0,1389.0,1389.0,1389.0,2084.0,2084.0,2082.0,2086.0,2084.0,2792.0,2777.0,2779.0,2782.0,2780.0,3473.0,3473.0,3473.0,3473.0,3473.0,4168.0,4168.0,4167.0,4168.0,4171.0,4863.0,4863.0,4863.0,4866.0,4858.0,5557.0,5557.0,5561.0,5557.0,5557.0
173.0,173.0,173.0,173.0,173.0,347.0,347.0,347.0,347.0,347.0,521.0,521.0,520.0,521.0,520.0,694.0,694.0,694.0,695.0,694.0,1387.0,1389.0,1388.0,1389.0,1390.0,2079.0,2082.0,2086.0,2082.0,2084.0,2794.0,2779.0,2778.0,2796.0,2780.0,3470.0,3477.0,3473.0,3471.0,3473.0,4164.0,4168.0,4171.0,4168.0,4175.0,4863.0,4861.0,4859.0,4866.0,4854.0,5557.0,5559.0,5556.0,5559.0,5556.0
174.0,173.0,173.0,173.0,173.0,347.0,347.0,346.0,347.0,347.0,520.0,521.0,521.0,521.0,520.0,694.0,695.0,694.0,695.0,694.0,1382.0,1389.0,1389.0,1389.0,1389.0,2073.0,2084.0,2082.0,2084.0,2084.0,2788.0,2778.0,2781.0,2780.0,2778.0,3473.0,3471.0,3470.0,3473.0,3472.0,4168.0,4168.0,4171.0,4168.0,4172.0,4863.0,4864.0,4861.0,4864.0,4866.0,5554.0,5552.0,5557.0,5557.0,5552.0
173.0,173.0,173.0,173.0,174.0,347.0,346.0,347.0,347.0,347.0,521.0,521.0,517.0,521.0,521.0,694.0,694.0,694.0,693.0,694.0,1392.0,1389.0,1389.0,1389.0,1389.0,2086.0,2084.0,2085.0,2084.0,2084.0,2789.0,2778.0,2777.0,2778.0,2779.0,3473.0,3476.0,3473.0,3474.0,3473.0,4169.0,4174.0,4168.0,4165.0,4126.0,4863.0,4863.0,4858.0,4863.0,4842.0,5550.0,5559.0,5557.0,5557.0,5557.0
173.0,173.0,173.0,173.0,173.0,347.0,347.0,347.0,346.0,347.0,520.0,520.0,522.0,521.0,521.0,694.0,695.0,699.0,695.0,694.0,1387.0,1389.0,1389.0,1389.0,1389.0,2084.0,2082.0,2083.0,2083.0,2084.0,2781.0,2777.0,2778.0,2781.0,2775.0,3476.0,3473.0,3473.0,3474.0,3473.0,4167.0,4168.0,4168.0,4168.0,4171.0,4859.0,4863.0,4861.0,4866.0,4858.0,5557.0,5563.0,5559.0,5557.0,5552.0
173.0,173.0,173.0,173.0,173.0,347.0,345.0,347.0,347.0,347.0,521.0,520.0,521.0,520.0,521.0,694.0,694.0,694.0,693.0,694.0,1388.0,1388.0,1389.0,1389.0,1390.0,2092.0,2085.0,2078.0,2084.0,2084.0,2795.0,2778.0,2780.0,2778.0,2781.0,3478.0,3479.0,3478.0,3482.0,3473.0,4164.0,4172.0,4165.0,4168.0,4168.0,4863.0,4863.0,4863.0,4863.0,4875.0,5557.0,5561.0,5557.0,5559.0,5557.0
172.0,173.0,173.0,173.0,174.0,347.0,347.0,346.0,346.0,347.0,520.0,520.0,521.0,521.0,521.0,694.0,694.0,694.0,696.0,695.0,1394.0,1389.0,1389.0,1389.0,1389.0,2085.0,2082.0,2094.0,2086.0,2084.0,2776.0,2777.0,2778.0,2778.0,2782.0,3473.0,3476.0,3471.0,3473.0,3473.0,4171.0,4168.0,4167.0,4165.0,4162.0,4861.0,4859.0,4863.0,4861.0,4859.0,5552.0,5552.0,5559.0,5557.0,5554.0
173.0,173.0,173.0,173.0,174.0,347.0,347.0,347.0,347.0,347.0,521.0,521.0,523.0,521.0,521.0,694.0,695.0,694.0,693.0,694.0,1393.0,1388.0,1389.0,1390.0,1389.0,2085.0,2084.0,2086.0,2085.0,2086.0,2778.0,2777.0,2778.0,2779.0,2776.0,3473.0,3473.0,3474.0,3471.0,3473.0,4168.0,4168.0,4168.0,4168.0,4171.0,4868.0,4868.0,4859.0,4858.0,4875.0,5557.0,5557.0,5556.0,5557.0,5552.0
173.0,173.0,173.0,173.0,173.0,347.0,347.0,347.0,347.0,347.0,521.0,521.0,523.0,521.0,521.0,695.0,694.0,694.0,695.0,694.0,1383.0,1389.0,1390.0,1390.0,1389.0,2095.0,2085.0,2092.0,2084.0,2084.0,2773.0,2778.0,2778.0,2780.0,2778.0,3472.0,3481.0,3473.0,3473.0,3473.0,4168.0,4168.0,4168.0,4168.0,4171.0,4866.0,4866.0,4909.0,4873.0,4868.0,5556.0,5554.0,5561.0,5561.0,5563.0
174.0,173.0,173.0,173.0,174.0,347.0,346.0,346.0,347.0,347.0,521.0,520.0,519.0,521.0,521.0,694.0,694.0,695.0,690.0,695.0,1387.0,1390.0,1389.0,1389.0,1389.0,2091.0,2084.0,2089.0,2084.0,2086.0,2774.0,2778.0,2778.0,2779.0,2778.0,3474.0,3473.0,3473.0,3476.0,3473.0,4168.0,4168.0,4168.0,4169.0,4167.0,4868.0,4858.0,4868.0,4870.0,4847.0,5556.0,5557.0,5556.0,5557.0,5554.0
173.0,173.0,173.0,173.0,173.0,347.0,347.0,346.0,347.0,347.0,521.0,521.0,521.0,521.0,521.0,694.0,694.0,694.0,695.0,695.0,1394.0,1389.0,1389.0,1389.0,1389.0,2083.0,2083.0,2091.0,2083.0,2084.0,2785.0,2779.0,2778.0,2750.0,2778.0,3476.0,3476.0,3474.0,3473.0,3473.0,4171.0,4168.0,4167.0,4167.0,4171.0,4863.0,4863.0,4866.0,4859.0,4895.0,5557.0,5557.0,5569.0,5559.0,5557.0
174.0,173.0,174.0,173.0,173.0,347.0,347.0,347.0,347.0,347.0,521.0,521.0,522.0,520.0,521.0,695.0,694.0,694.0,695.0,695.0,1386.0,1389.0,1389.0,1389.0,1389.0,2080.0,2084.0,2086.0,2084.0,2084.0,2798.0,2778.0,2778.0,2778.0,2782.0,3472.0,3473.0,3473.0,3476.0,3473.0,4168.0,4168.0,4169.0,4168.0,4167.0,4866.0,4863.0,4866.0,4868.0,4880.0,5557.0,5556.0,5567.0,5557.0,5557.0
173.0,173.0,173.0,173.0,174.0,347.0,347.0,347.0,347.0,347.0,520.0,521.0,520.0,521.0,521.0,694.0,694.0,681.0,696.0,694.0,1386.0,1388.0,1389.0,1389.0,1387.0,2086.0,2084.0,2079.0,2087.0,2084.0,2792.0,2778.0,2777.0,2778.0,2779.0,3473.0,3472.0,3473.0,3473.0,3476.0,4164.0,4161.0,4164.0,4168.0,4171.0,4861.0,4861.0,4864.0,4863.0,4858.0,5561.0,5554.0,5542.0,5557.0,5554.0
173.0,173.0,174.0,173.0,172.0,347.0,346.0,347.0,347.0,347.0,520.0,520.0,521.0,520.0,521.0,694.0,696.0,693.0,693.0,694.0,1390.0,1390.0,1390.0,1389.0,1389.0,2082.0,2084.0,2086.0,2084.0,2084.0,2773.0,2778.0,2775.0,2776.0,2779.0,3473.0,3476.0,3473.0,3473.0,3473.0,4168.0,4165.0,4168.0,4168.0,4169.0,4875.0,4863.0,4861.0,4863.0,4859.0,5557.0,5557.0,5557.0,5557.0,5557.0
173.0,173.0,173.0,173.0,173.0,347.0,348.0,347.0,346.0,347.0,521.0,520.0,522.0,521.0,521.0,694.0,695.0,695.0,692.0,694.0,1398.0,1389.0,1389.0,1389.0,1389.0,2076.0,2084.0,2081.0,2084.0,2084.0,2775.0,2778.0,2778.0,2780.0,2778.0,3472.0,3473.0,3476.0,3472.0,3472.0,4169.0,4168.0,4168.0,4156.0,4168.0,4863.0,4866.0,4858.0,4863.0,4849.0,5556.0,5569.0,5557.0,5557.0,5550.0
173.0,173.0,172.0,173.0,173.0,347.0,347.0,347.0,347.0,347.0,521.0,521.0,520.0,521.0,520.0,694.0,694.0,694.0,691.0,694.0,1390.0,1389.0,1388.0,1389.0,1389.0,2083.0,2086.0,2069.0,2084.0,2084.0,2790.0,2777.0,2778.0,2778.0,2778.0,3473.0,3472.0,3472.0,3473.0,3473.0,4168.0,4168.0,4171.0,4168.0,4171.0,4863.0,4863.0,4863.0,4863.0,4847.0,5550.0,5557.0,5577.0,5556.0,5563.0
173.0,173.0,173.0,173.0,174.0,347.0,347.0,346.0,347.0,347.0,520.0,520.0,522.0,521.0,521.0,694.0,694.0,695.0,694.0,694.0,1389.0,1388.0,1389.0,1389.0,1390.0,2084.0,2084.0,2085.0,2084.0,2084.0,2777.0,2778.0,2778.0,2780.0,2778.0,3473.0,3473.0,3478.0,3472.0,3473.0,4168.0,4168.0,4171.0,4168.0,4168.0,4863.0,4864.0,4863.0,4863.0,4873.0,5557.0,5557.0,5540.0,5559.0,5559.0
174.0,173.0,173.0,173.0,174.0,347.0,344.0,346.0,347.0,347.0,521.0,521.0,521.0,520.0,521.0,694.0,695.0,695.0,688.0,694.0,1392.0,1389.0,1391.0,1389.0,1388.0,2078.0,2084.0,2079.0,2084.0,2084.0,2784.0,2778.0,2778.0,2778.0,2771.0,3476.0,3473.0,3479.0,3477.0,3473.0,4167.0,4164.0,4171.0,4168.0,4168.0,4861.0,4861.0,4863.0,4863.0,4868.0,5561.0,5557.0,5548.0,5561.0,5561.0
172.0,173.0,173.0,173.0,173.0,347.0,347.0,347.0,347.0,347.0,521.0,521.0,520.0,521.0,521.0,694.0,694.0,695.0,691.0,694.0,1383.0,1388.0,1389.0,1389.0,1389.0,2084.0,2083.0,2080.0,2083.0,2084.0,2785.0,2778.0,2778.0,2776.0,2777.0,3473.0,3471.0,3477.0,3470.0,3474.0,4169.0,4172.0,4189.0,4168.0,4167.0,4868.0,4863.0,4868.0,4863.0,4827.0,5557.0,5563.0,5556.0,5557.0,5563.0
173.0,173.0,174.0,173.0,173.0,347.0,347.0,347.0,346.0,347.0,521.0,520.0,519.0,521.0,521.0,695.0,694.0,695.0,693.0,695.0,1392.0,1389.0,1389.0,1390.0,1389.0,2086.0,2087.0,2085.0,2084.0,2084.0,2788.0,2779.0,2779.0,2778.0,2780.0,3478.0,3472.0,3474.0,3473.0,3473.0,4161.0,4162.0,4164.0,4168.0,4171.0,4863.0,4866.0,4863.0,4861.0,4852.0,5557.0,5585.0,5548.0,5557.0,5557.0
173.0,173.0,172.0,173.0,173.0,347.0,347.0,347.0,347.0,347.0,520.0,521.0,521.0,521.0,521.0,694.0,695.0,695.0,693.0,694.0,1387.0,1388.0,1388.0,1389.0,1389.0,2086.0,2084.0,2077.0,2082.0,2084.0,2783.0,2778.0,2777.0,2778.0,2778.0,3473.0,3473.0,3477.0,3473.0,3478.0,4162.0,4168.0,4156.0,4169.0,4165.0,4861.0,4866.0,4858.0,4861.0,4868.0,5557.0,5550.0,5571.0,5556.0,5561.0
174.0,173.0,173.0,173.0,173.0,347.0,347.0,347.0,347.0,346.0,521.0,521.0,521.0,521.0,521.0,694.0,693.0,694.0,693.0,694.0,1392.0,1389.0,1389.0,1388.0,1389.0,2083.0,2084.0,2082.0,2085.0,2084.0,2781.0,2778.0,2779.0,2778.0,2778.0,3478.0,3473.0,3473.0,3471.0,3473.0,4156.0,4168.0,4164.0,4169.0,4164.0,4863.0,4863.0,4852.0,4864.0,4868.0,5554.0,5559.0,5536.0,5559.0,5559.0
173.0,173.0,173.0,173.0,173.0,347.0,345.0,347.0,347.0,347.0,521.0,521.0,520.0,521.0,521.0,694.0,694.0,695.0,695.0,694.0,1390.0,1389.0,1387.0,1389.0,1389.0,2078.0,2084.0,2082.0,2084.0,2084.0,2766.0,2781.0,2778.0,2778.0,2778.0,3473.0,3473.0,3476.0,3473.0,3474.0,4168.0,4168.0,4168.0,4168.0,4168.0,4863.0,4859.0,4864.0,4866.0,4854.0,5548.0,5554.0,5532.0,5556.0,5554.0
173.0,173.0,173.0,173.0,174.0,347.0,349.0,347.0,347.0,347.0,521.0,520.0,518.0,521.0,521.0,694.0,695.0,694.0,694.0,694.0,1390.0,1386.0,1389.0,1390.0,1389.0,2086.0,2084.0,2084.0,2084.0,2084.0,2766.0,2778.0,2778.0,2777.0,2778.0,3473.0,3476.0,3471.0,3474.0,3476.0,4169.0,4169.0,4172.0,4168.0,4168.0,4864.0,4859.0,4864.0,4863.0,4854.0,5557.0,5561.0,5563.0,5557.0,5557.0
174.0,173.0,173.0,173.0,173.0,347.0,346.0,347.0,347.0,347.0,521.0,521.0,523.0,520.0,520.0,694.0,694.0,694.0,693.0,694.0,1385.0,1389.0,1389.0,1389.0,1389.0,2082.0,2084.0,2084.0,2085.0,2085.0,2785.0,2778.0,2778.0,2774.0,2778.0,3477.0,3473.0,3476.0,3473.0,3477.0,4162.0,4165.0,4171.0,4168.0,4169.0,4863.0,4863.0,4864.0,4861.0,4868.0,5557.0,5557.0,5542.0,5557.0,5557.0
173.0,173.0,173.0,173.0,173.0,347.0,345.0,347.0,347.0,347.0,521.0,521.0,521.0,521.0,520.0,694.0,695.0,694.0,694.0,694.0,1394.0,1388.0,1390.0,1389.0,1389.0,2076.0,2082.0,2084.0,2084.0,2084.0,2769.0,2778.0,2781.0,2782.0,2778.0,3474.0,3478.0,3471.0,3473.0,3473.0,4150.0,4164.0,4167.0,4168.0,4168.0,4863.0,4864.0,4859.0,4866.0,4861.0,5559.0,5550.0,5540.0,5557.0,5556.0
173.0,173.0,174.0,173.0,172.0,347.0,347.0,347.0,347.0,347.0,521.0,521.0,522.0,521.0,520.0,694.0,694.0,695.0,691.0,694.0,1394.0,1388.0,1389.0,1389.0,1389.0,2082.0,2084.0,2093.0,2084.0,2084.0,2781.0,2778.0,2778.0,2778.0,2778.0,3471.0,3474.0,3478.0,3473.0,3473.0,4149.0,4168.0,4183.0,4168.0,4168.0,4859.0,4859.0,4863.0,4859.0,4882.0,5557.0,5556.0,5563.0,5557.0,5559.0
173.0,173.0,173.0,173.0,173.0,347.0,348.0,347.0,347.0,347.0,521.0,520.0,522.0,521.0,521.0,695.0,694.0,695.0,695.0,694.0,1390.0,1391.0,1389.0,1389.0,1389.0,2074.0,2082.0,2096.0,2084.0,2084.0,2780.0,2779.0,2777.0,2778.0,2780.0,3473.0,3473.0,3473.0,3472.0,3474.0,4158.0,4168.0,4172.0,4168.0,4167.0,4875.0,4859.0,4863.0,4864.0,4870.0,5548.0,5561.0,5561.0,5561.0,5557.0
173.0,173.0,173.0,173.0,174.0,347.0,347.0,347.0,347.0,347.0,520.0,521.0,522.0,521.0,521.0,695.0,695.0,694.0,691.0,694.0,1388.0,1389.0,1389.0,1389.0,1391.0,2085.0,2084.0,2084.0,2085.0,2084.0,2777.0,2778.0,2776.0,2778.0,2778.0,3473.0,3471.0,3471.0,3471.0,3474.0,4167.0,4168.0,4165.0,4168.0,4168.0,4864.0,4863.0,4861.0,4861.0,4863.0,5557.0,5556.0,5550.0,5557.0,5556.0
173.0,173.0,173.0,173.0,173.0,347.0,347.0,347.0,347.0,347.0,521.0,521.0,523.0,521.0,520.0,694.0,694.0,694.0,691.0,694.0,1390.0,1391.0,1389.0,1389.0,1389.0,2097.0,2084.0,2084.0,2084.0,2085.0,2785.0,2778.0,2778.0,2778.0,2777.0,3473.0,3473.0,3466.0,3478.0,3470.0,4168.0,4171.0,4147.0,4164.0,4169.0,4866.0,4866.0,4863.0,4864.0,4873.0,5557.0,5557.0,5557.0,5550.0,5557.0
173.0,173.0,173.0,174.0,173.0,347.0,348.0,347.0,347.0,347.0,521.0,521.0,518.0,521.0,521.0,694.0,694.0,694.0,695.0,694.0,1385.0,1389.0,1389.0,1389.0,1389.0,2039.0,2086.0,2084.0,2084.0,2084.0,2781.0,2776.0,2778.0,2779.0,2775.0,3476.0,3473.0,3472.0,3473.0,3477.0,4155.0,4168.0,4168.0,4171.0,4167.0,4863.0,4868.0,4863.0,4863.0,4827.0,5557.0,5552.0,5563.0,5561.0,5557.0
173.0,173.0,173.0,173.0,174.0,347.0,348.0,346.0,347.0,347.0,521.0,521.0,520.0,519.0,521.0,694.0,694.0,694.0,694.0,694.0,1388.0,1388.0,1389.0,1390.0,1390.0,2091.0,2082.0,2087.0,2084.0,2084.0,2788.0,2778.0,2778.0,2776.0,2778.0,3476.0,3472.0,3474.0,3473.0,3473.0,4172.0,4168.0,4171.0,4168.0,4169.0,4864.0,4858.0,4863.0,4859.0,4868.0,5557.0,5563.0,5552.0,5557.0,5563.0
173.0,173.0,173.0,173.0,173.0,347.0,347.0,347.0,347.0,347.0,521.0,520.0,520.0,521.0,521.0,694.0,694.0,694.0,691.0,695.0,1388.0,1389.0,1389.0,1388.0,1389.0,2085.0,2087.0,2072.0,2084.0,2084.0,2781.0,2778.0,2778.0,2779.0,2780.0,3473.0,3473.0,3477.0,3473.0,3473.0,4145.0,4169.0,4172.0,4168.0,4168.0,4863.0,4861.0,4864.0,4863.0,4861.0,5552.0,5550.0,5563.0,5557.0,5557.0
173.0,173.0,174.0,173.0,173.0,347.0,348.0,347.0,347.0,347.0,521.0,521.0,518.0,521.0,521.0,694.0,694.0,694.0,689.0,694.0,1389.0,1389.0,1389.0,1390.0,1390.0,2091.0,2082.0,2081.0,2084.0,2082.0,2796.0,2778.0,2780.0,2778.0,2777.0,3474.0,3473.0,3476.0,3473.0,3473.0,4167.0,4168.0,4172.0,4168.0,4168.0,4868.0,4863.0,4863.0,4870.0,4863.0,5556.0,5557.0,5567.0,5557.0,5552.0
172.0,173.0,173.0,173.0,173.0,347.0,349.0,347.0,347.0,347.0,520.0,521.0,521.0,520.0,521.0,694.0,695.0,695.0,690.0,695.0,1379.0,1389.0,1389.0,1389.0,1389.0,2082.0,2084.0,2085.0,2082.0,2084.0,2773.0,2777.0,2778.0,2780.0,2778.0,3473.0,3473.0,3473.0,3470.0,3473.0,4171.0,4167.0,4167.0,4164.0,4168.0,4863.0,4861.0,4863.0,4856.0,4837.0,5563.0,5563.0,5548.0,5561.0,5561.0
173.0,173.0,173.0,173.0,174.0,347.0,349.0,347.0,347.0,347.0,520.0,521.0,522.0,521.0,520.0,694.0,694.0,694.0,696.0,693.0,1383.0,1390.0,1389.0,1389.0,1389.0,2089.0,2084.0,2091.0,2084.0,2084.0,2789.0,2778.0,2776.0,2778.0,2778.0,3473.0,3473.0,3473.0,3471.0,3476.0,4153.0,4171.0,4161.0,4168.0,4165.0,4863.0,4863.0,4863.0,4859.0,4849.0,5557.0,5557.0,5559.0,5557.0,5550.0
173.0,173.0,173.0,173.0,173.0,347.0,348.0,347.0,347.0,347.0,520.0,521.0,521.0,521.0,521.0,695.0,694.0,694.0,697.0,694.0,1389.0,1389.0,1389.0,1389.0,1389.0,2094.0,2084.0,2088.0,2084.0,2084.0,2780.0,2778.0,2778.0,2778.0,2776.0,3474.0,3474.0,3473.0,3472.0,3472.0,4184.0,4165.0,4169.0,4168.0,4167.0,4863.0,4863.0,4863.0,4861.0,4868.0,5556.0,5557.0,5557.0,5556.0,5557.0
175.0,173.0,173.0,173.0,173.0,347.0,348.0,347.0,346.0,347.0,521.0,521.0,521.0,520.0,521.0,694.0,694.0,694.0,695.0,695.0,1389.0,1389.0,1389.0,1389.0,1390.0,2084.0,2082.0,2090.0,2082.0,2082.0,2768.0,2778.0,2778.0,2778.0,2776.0,3473.0,3470.0,3476.0,3471.0,3472.0,4149.0,4167.0,4183.0,4168.0,4168.0,4859.0,4864.0,4849.0,4861.0,4846.0,5565.0,5557.0,5567.0,5556.0,5559.0
173.0,173.0,173.0,173.0,173.0,347.0,346.0,347.0,347.0,347.0,521.0,520.0,519.0,521.0,521.0,695.0,694.0,695.0,693.0,694.0,1390.0,1389.0,1387.0,1389.0,1391.0,2086.0,2082.0,2077.0,2085.0,2082.0,2783.0,2776.0,2778.0,2778.0,2778.0,3472.0,3473.0,3474.0,3472.0,3476.0,4149.0,4169.0,4165.0,4168.0,4167.0,4868.0,4861.0,4866.0,4861.0,4858.0,5556.0,5559.0,5571.0,5557.0,5557.0
173.0,173.0,173.0,173.0,173.0,347.0,347.0,347.0,347.0,347.0,521.0,520.0,520.0,521.0,520.0,694.0,694.0,695.0,691.0,694.0,1385.0,1389.0,1389.0,1390.0,1389.0,2078.0,2084.0,2088.0,2084.0,2082.0,2780.0,2779.0,2777.0,2778.0,2778.0,3472.0,3473.0,3470.0,3473.0,3477.0,4171.0,4165.0,4189.0,4168.0,4164.0,4861.0,4861.0,4868.0,4858.0,4842.0,5556.0,5559.0,5567.0,5557.0,5561.0
173.0,173.0,174.0,173.0,174.0,347.0,348.0,347.0,346.0,347.0,521.0,521.0,522.0,520.0,521.0,694.0,694.0,694.0,695.0,694.0,1388.0,1388.0,1387.0,1389.0,1389.0,2079.0,2084.0,2084.0,2084.0,2084.0,2796.0,2777.0,2778.0,2778.0,2778.0,3473.0,3472.0,3473.0,3473.0,3473.0,4162.0,4168.0,4189.0,4168.0,4172.0,4866.0,4863.0,4866.0,4863.0,4858.0,5561.0,5557.0,5546.0,5557.0,5557.0
172.0,173.0,173.0,173.0,173.0,347.0,345.0,347.0,347.0,347.0,520.0,520.0,523.0,521.0,521.0,694.0,692.0,694.0,696.0,694.0,1388.0,1388.0,1387.0,1389.0,1389.0,2079.0,2084.0,2086.0,2084.0,2084.0,2780.0,2778.0,2777.0,2780.0,2777.0,3473.0,3473.0,3477.0,3476.0,3473.0,4137.0,4164.0,4161.0,4168.0,4171.0,4868.0,4866.0,4863.0,4859.0,4894.0,5556.0,5556.0,5557.0,5554.0,5559.0
173.0,173.0,173.0,173.0,173.0,347.0,348.0,347.0,346.0,347.0,521.0,520.0,520.0,521.0,521.0,694.0,694.0,694.0,694.0,694.0,1394.0,1389.0,1389.0,1389.0,1391.0,2094.0,2082.0,2082.0,2084.0,2084.0,2778.0,2780.0,2776.0,2778.0,2778.0,3472.0,3474.0,3472.0,3473.0,3473.0,4183.0,4169.0,4164.0,4168.0,4168.0,4863.0,4863.0,4864.0,4863.0,4880.0,5554.0,5552.0,5561.0,5557.0,5556.0
174.0,173.0,173.0,173.0,173.0,347.0,346.0,347.0,346.0,347.0,520.0,520.0,517.0,520.0,521.0,694.0,695.0,694.0,692.0,694.0,1385.0,1389.0,1389.0,1390.0,1390.0,2091.0,2082.0,2080.0,2082.0,2085.0,2773.0,2777.0,2778.0,2778.0,2778.0,3473.0,3473.0,3473.0,3473.0,3474.0,4190.0,4168.0,4168.0,4168.0,4167.0,4863.0,4863.0,4858.0,4861.0,4866.0,5557.0,5557.0,5561.0,5556.0,5557.0
173.0,173.0,173.0,173.0,174.0,347.0,345.0,347.0,346.0,347.0,521.0,520.0,521.0,520.0,521.0,694.0,694.0,694.0,694.0,694.0,1395.0,1389.0,1389.0,1387.0,1388.0,2090.0,2084.0,2065.0,2084.0,2084.0,2774.0,2780.0,2779.0,2777.0,2809.0,3472.0,3473.0,3473.0,3472.0,3476.0,4172.0,4172.0,4171.0,4158.0,4169.0,4863.0,4863.0,4859.0,4859.0,4852.0,5561.0,5552.0,5579.0,5559.0,5561.0
173.0,173.0,173.0,174.0,172.0,347.0,346.0,347.0,347.0,347.0,521.0,520.0,519.0,521.0,521.0,695.0,694.0,695.0,693.0,694.0,1388.0,1391.0,1389.0,1389.0,1389.0,2095.0,2082.0,2078.0,2082.0,2084.0,2796.0,2778.0,2778.0,2780.0,2778.0,3473.0,3473.0,3473.0,3474.0,3476.0,4165.0,4165.0,4172.0,4174.0,4168.0,4863.0,4863.0,4861.0,4864.0,4849.0,5554.0,5559.0,5554.0,5557.0,5548.0
173.0,173.0,174.0,173.0,174.0,347.0,346.0,346.0,347.0,347.0,521.0,521.0,520.0,521.0,521.0,694.0,694.0,695.0,696.0,694.0,1389.0,1390.0,1389.0,1389.0,1389.0,2076.0,2083.0,2086.0,2084.0,2082.0,2775.0,2779.0,2776.0,2778.0,2782.0,3471.0,3474.0,3474.0,3474.0,3468.0,4164.0,4167.0,4162.0,4168.0,4165.0,4863.0,4859.0,4863.0,4863.0,4859.0,5557.0,5557.0,5552.0,5557.0,5557.0
